"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"446",  1.289764,103.863513,  1.291112,103.864924,  1.288414,103.862226,"OPERATIONAL","Flight Experience Singapore","ChIJdaP5-6kZ2jERwRa6IqcXDow",7VQ7+WC Singapore,6PH57VQ7+WC,"30 Raffles Avenue",4.6,NA
"447",  1.294742,103.858903,  1.295932,103.860129,  1.293234,103.857431,"OPERATIONAL","Fountain of Wealth","ChIJMVWhBq8Z2jERfXNX2sESxDk",7VV5+VH Singapore,6PH57VV5+VH,"3 Temasek Boulevard",4.4,NA
"448",  1.298390,103.853052,  1.299651,103.854327,  1.296953,103.851629,"OPERATIONAL","St Joseph's Church (Victoria Street)","ChIJnaOoLLsZ2jER5wDxYYi6Rl4",7VX3+96 Singapore,6PH57VX3+96,"143 Victoria Street",4.3,NA
"449",  1.294397,103.849339,  1.295539,103.850660,  1.292841,103.847962,"OPERATIONAL","The Substation","ChIJ--i46aMZ2jER3zhOrf1hpFM",7RVX+QP Singapore,6PH57RVX+QP,"45 Armenian Street",4.4,NA
"450",  1.297594,103.851714,  1.298907,103.853107,  1.296209,103.850409,"OPERATIONAL","Church of Saints Peter & Paul","ChIJH5zWr6QZ2jEReT47mH8mgVA",7VX2+2M Singapore,6PH57VX2+2M,"225A Queen Street",4.7,NA
"451",  1.289901,103.853865,  1.291504,103.855390,  1.288806,103.852692,"OPERATIONAL","Esplanade Park","ChIJLWy-d6cZ2jERxRto3g-f8vI",7VQ3+XG Singapore,6PH57VQ3+XG,"Along Connaught Drive",4.5,NA
"452",  1.291206,103.857677,  1.292870,103.859239,  1.290172,103.856541,"OPERATIONAL","City Tours","ChIJRZxKoYIZ2jERGplsSHebyHM",7VR5+F3 Singapore,6PH57VR5+F3,"6 Raffles Boulevard, #01-207 Marina Square, Singapore",3.3,NA
"453",  1.290934,103.857382,  1.291974,103.858734,  1.289276,103.856036,"OPERATIONAL","Pororo Park Singapore","ChIJC4vZbqgZ2jERpGh9owyrZws",7VR4+9X Singapore,6PH57VR4+9X,"6, #02-29 Raffles Boulevard, Marina Square",4.3,NA
"454",  1.285489,103.861066,  1.286848,103.862321,  1.284150,103.859623,"OPERATIONAL","SkyPark Observation Deck","ChIJOeEf9S2vewIRM0B9a06CKwg",7VP6+5C Singapore,6PH57VP6+5C,"10 Bayfront Avenue",4.6,NA
"455",  1.294125,103.857024,  1.295521,103.858293,  1.292823,103.855595,"OPERATIONAL","Singapore DUCKtours","ChIJ1_vobQ0Z2jER8clToFO8Zg0",7VV4+JR Singapore,6PH57VV4+JR,"3 Temasek Boulevard, #01-330 Suntec City",4.4,NA
