"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"1247",  1.273822,103.824059,  1.275456,103.825490,  1.272758,103.822792,"OPERATIONAL","Bukit Purmei Hillock Park","ChIJ1_S2o2EZ2jERWeAmv3JufVM",7RFF+GJ Singapore,6PH57RFF+GJ,"Bukit Purmei Avenue",4.2,NA
"1248",  1.263306,103.822369,  1.265052,103.823117,  1.262354,103.820127,"OPERATIONAL","Vivo city sky view point","ChIJnwpgqRIZ2jERn8pbj6ZYeuw",7R7C+8W Singapore,6PH57R7C+8W,"1 HarbourFront Walk, Singapore",5.0,NA
"1249",  1.278988,103.810582,  1.280550,103.811869,  1.277852,103.809171,"OPERATIONAL","Terrace Garden","ChIJX4nGt9ob2jERRU3zhevLGrk",7RH6+H6 Singapore,6PH57RH6+H6,"10 Telok Blangah Green
109178 Telok Blangah Green",4.4,NA
"1250",  1.280102,103.818860,  1.281451,103.820209,  1.278753,103.817511,"OPERATIONAL","Greenway","ChIJyUOXgdcb2jERz1WxUCO__oA",7RJ9+2G Singapore,6PH57RJ9+2G,"near Yamazen",NA,NA
"1251",  1.268250,103.804304,  1.269072,103.805326,  1.266374,103.802628,"OPERATIONAL","Berlayer Creek Boardwalk","ChIJQxPxgOkb2jER8BsKUrWTHg4",7R93+7P Singapore,6PH57R93+7P,"200m of, Port Road",4.6,NA
"1252",  1.280392,103.811477,  1.281741,103.812826,  1.279043,103.810128,"OPERATIONAL","Staircase up Telok Blangah Hill Park","ChIJvYpc1dcb2jERmFxx5PYENrU",7RJ6+5H Singapore,6PH57RJ6+5H,"104C Depot Road, Singapore",3.0,NA
"1253",  1.280620,103.818144,  1.281969,103.819493,  1.279271,103.816795,"OPERATIONAL","Rail Corridor access","ChIJkWQkDVgb2jER-E8iUgExFzM",7RJ9+67 Singapore,6PH57RJ9+67,"",5.0,NA
"1254",  1.259026,103.813247,  1.260115,103.814692,  1.257417,103.811994,"OPERATIONAL","Coastal Trail","ChIJWwPA6E0b2jERYXwzgf4dYb8",7R57+J7 Singapore,6PH57R57+J7,"Singapore",4.5,NA
"1255",  1.274431,103.825255,  1.275780,103.826604,  1.273082,103.823906,"OPERATIONAL","Bukit Purmei Bird Arena","ChIJ-SZS-4YZ2jERKzfhGwj9XOE",7RFG+Q4 Singapore,6PH57RFG+Q4,"Opp Blk 109",NA,NA
"1256",  1.259155,103.811177,  1.260509,103.812528,  1.257811,103.809830,"OPERATIONAL","Beach @ Sentosa","ChIJc7ZAW1Mb2jER24Hqh0vXpSk",7R56+MF Singapore,6PH57R56+MF,"Sentosa",NA,NA
"1257",  1.272296,103.802878,  1.273645,103.804227,  1.270947,103.801529,"OPERATIONAL","Berlayer Creek","ChIJkRE9OWIb2jERbr4H254BGsI",7RC3+W5 Singapore,6PH57RC3+W5,"Labrador Park MRT Station",4.6,NA
"1258",  1.263996,103.804112,  1.265345,103.805461,  1.262647,103.802763,"OPERATIONAL","Labrador Park","ChIJoy3rj-sb2jERA_wMVazFAiI",7R73+HJ Singapore,6PH57R73+HJ,"91 Labrador Villa Rd Singapore 119190 Labrador Villa Road, Singapore",4.6,NA
"1259",  1.262817,103.804707,  1.264166,103.806056,  1.261468,103.803358,"OPERATIONAL","Pavilion Number 9","ChIJATUAXkQb2jERwqMRLonZs5E",7R73+4V Singapore,6PH57R73+4V,"Singapore",5.0,NA
"1260",  1.257574,103.813267,  1.258923,103.814616,  1.256225,103.811918,"OPERATIONAL","Tempinis Cascade","ChIJrTjxCbAb2jER60-c2EyLhe8",7R57+28 Singapore,6PH57R57+28,"Singapore",4.5,NA
"1261",  1.272995,103.802455,  1.274384,103.803845,  1.271686,103.801147,"OPERATIONAL","Alexandra Garden Trail","ChIJOTz7CcEb2jERMoqbtHcJZ04",7RF2+5X Singapore,6PH57RF2+5X,"Singapore",NA,NA
"1262",  1.257040,103.813771,  1.258369,103.815096,  1.255671,103.812398,"OPERATIONAL","Imbiah Trail","ChIJFZTruzQb2jERA6oSVoKOGeI",7R47+RG Singapore,6PH57R47+RG,"Imbiah Trail",NA,NA
