"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"271",  1.365179,103.932610,  1.366528,103.933957,  1.363830,103.931259,"OPERATIONAL","The Curry Story","ChIJe9OC96o92jERkgRgmDPyCrs",9W8M+32 Singapore,6PH59W8M+32,"10 Tampines North Drive 4",5.0,NA
"272",  1.365144,103.932610,  1.366493,103.933957,  1.363796,103.931259,"OPERATIONAL","Daniele's Pizza","ChIJ3c0dWFA92jER4S5AblPShQ4",9W8M+32 Singapore,6PH59W8M+32,"10 Tampines North Drive 4, #01-05 JTC Space",5.0,NA
"273",  1.378614,103.942044,  1.379825,103.943528,  1.377127,103.940830,"OPERATIONAL","Eutopia Cafe | Icecream Kiosk","ChIJR8azF6g92jER-kA4NUUJyJU",9WHR+CR Singapore,6PH59WHR+CR,"625 Elias Road, #01-K8",4.8,NA
"274",  1.361074,103.935301,  1.362415,103.936449,  1.359717,103.933751,"OPERATIONAL","Just Homecook Food","ChIJ0w19e8A92jERgmgNQX7xLvM",9W6P+C4 Singapore,6PH59W6P+C4,"604A Tampines Avenue 9",5.0,NA
"275",  1.370880,103.946278,  1.372158,103.947616,  1.369460,103.944918,"OPERATIONAL","Wando Kitchen","ChIJe-pdAe492jER1XnJW87X2u0",9WCW+9G Singapore,6PH59WCW+9G,"107 Pasir Ris Grove, #12-17 The Palette",4.9,NA
"276",  1.355372,103.934430,  1.356628,103.935750,  1.353930,103.933053,"OPERATIONAL","Heritage Corner","ChIJq1c-v5092jERqtADIzrEJ0s",9W4M+4Q Singapore,6PH59W4M+4Q,"Blk 866A Tampines Street 83 Chang Cheng Food Court #02-03 Stall #07 & #08",4.0,NA
"277",  1.373449,103.949487,  1.374453,103.950785,  1.371755,103.948087,"OPERATIONAL","You Tiao Mei (油条妹) Pasir Ris","ChIJJ76iMjM92jERmE5qBMVRZYM",9WFX+9Q Singapore,6PH59WFX+9Q,"10 Pasir Ris Central, #01-17",2.1,NA
"278",  1.373163,103.949494,  1.374310,103.950785,  1.371612,103.948087,"OPERATIONAL","Sichuan Chef @ Pasir Ris","ChIJf_OmHE092jER-onUINqPg2Q",9WFX+7Q Singapore,6PH59WFX+7Q,"10 Pasir Ris Central, Singapore",4.0,NA
"279",  1.359205,103.955208,  1.360662,103.956457,  1.357964,103.953759,"OPERATIONAL","Domino's Pizza Tampines","ChIJb_sHqwY92jER-xv61ENFHj8",9X54+M3 Singapore,6PH59X54+M3,"Tampines Street 44, #01-76 Block 462",3.8,NA
"280",  1.353142,103.945165,  1.354439,103.946470,  1.351741,103.943772,"OPERATIONAL","Old Chang Kee @ Tampines MRT","ChIJY743wxE92jER18FODV2xY_g",9W3W+73 Singapore,6PH59W3W+73,"20 Tampines Central 1",3.8,NA
"281",  1.353848,103.940808,  1.355200,103.942466,  1.352502,103.939768,"OPERATIONAL","Tenderfresh Classic @ Our Tampines Hub","ChIJywxV9BI92jEReYfX0DDEM40",9W3R+G8 Singapore,6PH59W3R+G8,"1 Tampines Walk, #01-102",3.9,NA
"282",  1.352505,103.943966,  1.353989,103.945373,  1.351291,103.942676,"OPERATIONAL","Ayam Penyet President - Century Square Tampines","ChIJjzs9iRE92jERSbAIqBcS_nk",9W3V+2H Singapore,6PH59W3V+2H,"2 Tampines Central 5, #B1-20 Century Square",4.3,NA
"283",  1.352338,103.944777,  1.353721,103.946364,  1.351023,103.943666,"OPERATIONAL","Lee Wee & Brothers","ChIJxaEs6xE92jERoAKfEbB4Xkk",9W2V+WW Singapore,6PH59W2V+WW,"4 Tampines Central 5, B1 - K6",3.4,NA
"284",  1.372245,103.949866,  1.373767,103.951374,  1.371069,103.948676,"OPERATIONAL","KFC","ChIJByeM-6892jER4Tv-ZzZp8Es",9WCX+VW Singapore,6PH59WCX+VW,"1 Pasir Ris Central Street 3 01-14/15 White Sands",3.7,NA
"285",  1.377483,103.955056,  1.378834,103.956478,  1.376136,103.953780,"OPERATIONAL","Pizza Hut - Downtown East","ChIJ435c-LM92jERuyefmbcBUFg",9XG4+X2 Singapore,6PH59XG4+X2,"1 Pasir Ris Close, #01-342",3.4,NA
"286",  1.377747,103.954824,  1.379047,103.956364,  1.376349,103.953666,"OPERATIONAL","Hei Sushi","ChIJYcruqbY92jERF57c56JT73Q",9XH3+3W Singapore,6PH59XH3+3W,"Market Square @ Downtown East, E!Avenue, #02-334, 1 Pasir Ris Close, Singapore",3.5,NA
